"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.percentA","Input.percentB","Input.prizeA","Input.prizeB","Answer.Choice","Approve","Reject"
"3EQVJH0T4ZKY9QXOOSO5PADFTWGHT5","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:58 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:58 GMT 2014","","","3ERET4BTVM99DLNBM9RN0MNF5Q19KD","A2QD7QFGCUNF5N","Submitted","Sat May 24 18:25:01 GMT 2014","Sat May 24 18:34:08 GMT 2014","Sat May 24 19:34:08 PDT 2014","","","","547","0% (0/0)","0% (0/0)","0% (0/0)","70","90","143","111","B"
"3EQVJH0T4ZKY9QXOOSO5PADFTWGHT5","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:58 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:58 GMT 2014","","","3HRMW88U16QM7FZ17PLAMOEQRR2M0J","A3O81LHBBI8NPK","Submitted","Sat May 24 18:37:12 GMT 2014","Sat May 24 18:38:42 GMT 2014","Sat May 24 19:38:42 PDT 2014","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","70","90","143","111","B"
"3EQVJH0T4ZKY9QXOOSO5PADFTWGHT5","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:58 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:58 GMT 2014","","","3HWRJOOET52OW0R0ZTGBJMF0DHVESA","AZLBBA4KM3OAT","Submitted","Sat May 24 18:36:31 GMT 2014","Sat May 24 18:36:34 GMT 2014","Sat May 24 19:36:34 PDT 2014","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","70","90","143","111","B"
"3EQVJH0T4ZKY9QXOOSO5PADFTWGHT5","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:58 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:58 GMT 2014","","","3JMSRU9HQIU4OS84TOLGU9Z7CLPEVF","A2HESXT4DAGASU","Submitted","Sat May 24 18:36:52 GMT 2014","Sat May 24 18:36:56 GMT 2014","Sat May 24 19:36:56 PDT 2014","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","70","90","143","111","A"
"3EQVJH0T4ZKY9QXOOSO5PADFTWGHT5","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:58 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:58 GMT 2014","","","3LO69W1SU3DZC1S1LF9Y73MHY31GLE","ARYGQ46IMW8AU","Submitted","Sat May 24 18:35:35 GMT 2014","Sat May 24 18:35:41 GMT 2014","Sat May 24 19:35:41 PDT 2014","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","70","90","143","111","B"
"3EQVJH0T4ZKY9QXOOSO5PADFTWGHT5","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:58 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:58 GMT 2014","","","3VNL7UK1XFJHHE4BJ457B9WMR1MFTG","A1ZIFC5AFQCDZT","Submitted","Sat May 24 18:24:53 GMT 2014","Sat May 24 18:24:59 GMT 2014","Sat May 24 19:24:59 PDT 2014","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","70","90","143","111","B"
"3EQVJH0T4ZKY9QXOOSO5PADFTWGHT5","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:58 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:58 GMT 2014","","","3WEV0KO0OMSJ4UD03Y5RD4XFD5TSDU","AM7FYVGVOEP66","Submitted","Sat May 24 18:29:16 GMT 2014","Sat May 24 18:29:21 GMT 2014","Sat May 24 19:29:21 PDT 2014","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","70","90","143","111","A"
"3EQVJH0T4ZKY9QXOOSO5PADFTWGHT5","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:58 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:58 GMT 2014","","","3ZAZR5XV01I60ET0YU4OPRC0FKGZC5","AUK4KGOJP9F0H","Submitted","Sat May 24 18:26:01 GMT 2014","Sat May 24 18:26:08 GMT 2014","Sat May 24 19:26:08 PDT 2014","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","70","90","143","111","A"
"36FFXPMST8NIWYSGSB26V07SUOZHOJ","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","30OG32W0SUBRGNZVRXZPKS5UQINENY","A2HESXT4DAGASU","Submitted","Sat May 24 18:35:30 GMT 2014","Sat May 24 18:35:34 GMT 2014","Sat May 24 19:35:34 PDT 2014","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","1","2","10000","5000","A"
"36FFXPMST8NIWYSGSB26V07SUOZHOJ","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","34MAJL3QP4N2KH9SK83X2SVX8C2432","AZLBBA4KM3OAT","Submitted","Sat May 24 18:36:53 GMT 2014","Sat May 24 18:36:55 GMT 2014","Sat May 24 19:36:55 PDT 2014","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","1","2","10000","5000","A"
"36FFXPMST8NIWYSGSB26V07SUOZHOJ","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","35L9RVQFCOIGVNA6EZJHJQU1QU8HU9","A1TVUDTN48N2R8","Submitted","Sat May 24 18:37:37 GMT 2014","Sat May 24 18:37:49 GMT 2014","Sat May 24 19:37:49 PDT 2014","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","1","2","10000","5000","A"
"36FFXPMST8NIWYSGSB26V07SUOZHOJ","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","36ZN444YTRYLED1TOVPTKW3R8LZIOQ","A3O81LHBBI8NPK","Submitted","Sat May 24 18:41:36 GMT 2014","Sat May 24 18:48:06 GMT 2014","Sat May 24 19:48:06 PDT 2014","","","","390","0% (0/0)","0% (0/0)","0% (0/0)","1","2","10000","5000","A"
"36FFXPMST8NIWYSGSB26V07SUOZHOJ","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3F6KKYWMNB1MOHLVV2O5EAN9Q6LNDD","A2QD7QFGCUNF5N","Submitted","Sat May 24 18:30:56 GMT 2014","Sat May 24 18:31:01 GMT 2014","Sat May 24 19:31:01 PDT 2014","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","1","2","10000","5000","A"
"36FFXPMST8NIWYSGSB26V07SUOZHOJ","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3K9FOBBF2HJ5MT9N8JMTXNVEZFNLNR","AM7FYVGVOEP66","Submitted","Sat May 24 18:35:29 GMT 2014","Sat May 24 18:35:37 GMT 2014","Sat May 24 19:35:37 PDT 2014","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","1","2","10000","5000","A"
"36FFXPMST8NIWYSGSB26V07SUOZHOJ","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3TS1AR6UQQEUJG7461266D4424XF76","A1T79J0XQXDDGC","Submitted","Sat May 24 18:38:05 GMT 2014","Sat May 24 18:38:08 GMT 2014","Sat May 24 19:38:08 PDT 2014","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","1","2","10000","5000","A"
"36FFXPMST8NIWYSGSB26V07SUOZHOJ","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3TXMY6UCAEOXMMS9BYLBYY0WAHXQC4","AKATCXM6HXIU7","Submitted","Sat May 24 18:41:30 GMT 2014","Sat May 24 18:51:41 GMT 2014","Sat May 24 19:51:41 PDT 2014","","","","611","0% (0/0)","0% (0/0)","0% (0/0)","1","2","10000","5000","B"
"36FFXPMST8NIWYSGSB26V07SUOZHOJ","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3YMTUJH0DSG7JY7MZN9OK5ZV2BFT48","A1F4D2PZ7NNWTL","Submitted","Sat May 24 18:41:22 GMT 2014","Sat May 24 18:41:28 GMT 2014","Sat May 24 19:41:28 PDT 2014","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","1","2","10000","5000","A"
"36FFXPMST8NIWYSGSB26V07SUOZHOJ","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3Z7ISHFUH0V4OB3NHIOJN5GHPTWZ80","ARYGQ46IMW8AU","Submitted","Sat May 24 18:39:27 GMT 2014","Sat May 24 18:39:35 GMT 2014","Sat May 24 19:39:35 PDT 2014","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","1","2","10000","5000","A"
"3FHTJGYT8MZMH296N5X3Z00HPTJGP1","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","32XVDSJFPZXT3P2FMCPO5C75OPLM22","A1ZIFC5AFQCDZT","Submitted","Sat May 24 18:29:41 GMT 2014","Sat May 24 18:29:52 GMT 2014","Sat May 24 19:29:52 PDT 2014","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","1","99","10000","101","B"
"3FHTJGYT8MZMH296N5X3Z00HPTJGP1","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","373ERPL3YO8EK49KAZ51SYA5UPYRTO","AKATCXM6HXIU7","Submitted","Sat May 24 18:39:47 GMT 2014","Sat May 24 18:39:52 GMT 2014","Sat May 24 19:39:52 PDT 2014","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","1","99","10000","101","B"
"3FHTJGYT8MZMH296N5X3Z00HPTJGP1","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","386CSBG1OZM865J81788CY8MEVLQ6B","A1F4D2PZ7NNWTL","Submitted","Sat May 24 18:32:36 GMT 2014","Sat May 24 18:35:24 GMT 2014","Sat May 24 19:35:24 PDT 2014","","","","168","0% (0/0)","0% (0/0)","0% (0/0)","1","99","10000","101","B"
"3FHTJGYT8MZMH296N5X3Z00HPTJGP1","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3HL8HNGX451YXZVXLY0QK9VAXUL9FC","AOPG07J95DDJT","Submitted","Sat May 24 18:35:29 GMT 2014","Sat May 24 18:35:39 GMT 2014","Sat May 24 19:35:39 PDT 2014","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","1","99","10000","101","B"
"3FHTJGYT8MZMH296N5X3Z00HPTJGP1","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3L4D84MILZS7H7ZC20F3COLQ9EAHJD","AZLBBA4KM3OAT","Submitted","Sat May 24 18:36:22 GMT 2014","Sat May 24 18:36:26 GMT 2014","Sat May 24 19:36:26 PDT 2014","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","1","99","10000","101","A"
"3FHTJGYT8MZMH296N5X3Z00HPTJGP1","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3M1CVSFP6059T7VBRKPKS3A8AEBAQL","A1T79J0XQXDDGC","Submitted","Sat May 24 18:34:54 GMT 2014","Sat May 24 18:34:57 GMT 2014","Sat May 24 19:34:57 PDT 2014","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","1","99","10000","101","B"
"3FHTJGYT8MZMH296N5X3Z00HPTJGP1","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3NAPMVF0ZWFAIMVSI6NZMUAFT0R72D","A2QD7QFGCUNF5N","Submitted","Sat May 24 18:27:17 GMT 2014","Sat May 24 18:27:20 GMT 2014","Sat May 24 19:27:20 PDT 2014","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","1","99","10000","101","B"
"3FHTJGYT8MZMH296N5X3Z00HPTJGP1","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3RXCAC0YIRP4XU8IRQ0U2Y0BE31G8R","AM7FYVGVOEP66","Submitted","Sat May 24 18:28:26 GMT 2014","Sat May 24 18:28:30 GMT 2014","Sat May 24 19:28:30 PDT 2014","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","1","99","10000","101","B"
"3FHTJGYT8MZMH296N5X3Z00HPTJGP1","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3RXPCZQMQPBMMUOXS5RFNOD30XVG17","A2HESXT4DAGASU","Submitted","Sat May 24 18:26:09 GMT 2014","Sat May 24 18:26:31 GMT 2014","Sat May 24 19:26:31 PDT 2014","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","1","99","10000","101","B"
"3FHTJGYT8MZMH296N5X3Z00HPTJGP1","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3WOKGM4L71GA7IKDK50NES3VMRHO00","ARYGQ46IMW8AU","Submitted","Sat May 24 18:34:55 GMT 2014","Sat May 24 18:34:59 GMT 2014","Sat May 24 19:34:59 PDT 2014","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","1","99","10000","101","B"
"3CO05SML7U4AIBE0MVCPJ3DGJUI0RA","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","345LHZDEDXS11F37ZEUFFWTR7PPU3E","A1T79J0XQXDDGC","Submitted","Sat May 24 18:39:14 GMT 2014","Sat May 24 18:39:17 GMT 2014","Sat May 24 19:39:17 PDT 2014","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","1","98","10000","102","B"
"3CO05SML7U4AIBE0MVCPJ3DGJUI0RA","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3C44YUNSI1PMR2X8BH1XIZS4QLMDPZ","ARYGQ46IMW8AU","Submitted","Sat May 24 18:35:13 GMT 2014","Sat May 24 18:35:17 GMT 2014","Sat May 24 19:35:17 PDT 2014","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","1","98","10000","102","B"
"3CO05SML7U4AIBE0MVCPJ3DGJUI0RA","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3E47SOBEYQWK5O4QYQG2PW9AJ7FICS","AM7FYVGVOEP66","Submitted","Sat May 24 18:30:11 GMT 2014","Sat May 24 18:30:15 GMT 2014","Sat May 24 19:30:15 PDT 2014","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","1","98","10000","102","B"
"3CO05SML7U4AIBE0MVCPJ3DGJUI0RA","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3FQ5JJ512LOU2NR5NJASINIZAFJNKR","A1TM1ZFU4OIPTD","Submitted","Sat May 24 18:40:55 GMT 2014","Sat May 24 18:41:25 GMT 2014","Sat May 24 19:41:25 PDT 2014","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","1","98","10000","102","A"
"3CO05SML7U4AIBE0MVCPJ3DGJUI0RA","3XYCBL6ZTCVD5RP99ZMODH3LP152SE","Which prize do your prefer?","We are investigating how we should design a prize pool in a new game.","data collection","$0.05","Sat May 24 18:21:51 GMT 2014","10","BatchId:1544907;","3600","28800","Sat May 31 18:21:51 GMT 2014","","","3GU1KF0O4I1TC5ZOXLARN944N0APB4","AKATCXM6HXIU7","Submitted","Sat May 24 18:41:33 GMT 2014","Sat May 24 18:51:44 GMT 2014","Sat May 24 19:51:44 PDT 2014","","","","611","0% (0/0)","0% (0/0)","0% (0/0)","1","98","10000","102","B"
